,t,NT,motivation,num
3530,32.68,35.0,low,2.0
3531,32.72,36.0,low,2.0
3532,32.76,36.0,low,2.0
3533,32.8,36.0,low,2.0
3534,32.84,36.0,low,2.0
3535,32.88,36.0,low,2.0
3536,32.92,36.0,low,2.0
3537,32.96,36.0,low,2.0
3538,33.0,36.0,low,2.0
3539,33.04,36.0,low,2.0
3540,33.08,36.0,low,2.0
3541,33.12,36.0,low,2.0
3542,33.16,36.0,low,2.0
3543,33.2,36.0,low,2.0
3544,33.24,36.0,low,2.0
3545,33.28,36.0,low,2.0
3546,33.32,36.0,low,2.0
3547,33.36,36.0,low,2.0
3548,33.4,36.0,low,2.0
3549,33.44,36.0,low,2.0
3550,33.48,36.0,low,2.0
3551,33.52,36.0,low,2.0
3552,33.56,36.0,low,2.0
3553,33.6,36.0,low,2.0
3554,33.64,36.0,low,2.0
3555,33.68,36.0,low,2.0
3556,33.72,36.0,low,2.0
3557,33.76,36.0,low,2.0
3558,33.8,36.0,low,2.0
3559,33.84,36.0,low,2.0
3560,33.88,36.0,low,2.0
3561,33.92,37.0,low,2.0
3562,33.96,37.0,low,2.0
3563,34.0,37.0,low,2.0
3564,34.04,37.0,low,2.0
3565,34.08,37.0,low,2.0
3566,34.12,37.0,low,2.0
3567,34.16,37.0,low,2.0
3568,34.2,37.0,low,2.0
3569,34.24,37.0,low,2.0
3570,34.28,37.0,low,2.0
3571,34.32,37.0,low,2.0
3572,34.36,37.0,low,2.0
3573,34.4,37.0,low,2.0
3574,34.44,37.0,low,2.0
3575,34.48,37.0,low,2.0
3576,34.52,37.0,low,2.0
3577,34.56,37.0,low,2.0
3578,34.6,38.0,low,2.0
3579,34.64,38.0,low,2.0
3580,34.68,38.0,low,2.0
3581,34.72,38.0,low,2.0
3582,34.76,38.0,low,2.0
3583,34.8,38.0,low,2.0
3584,34.84,38.0,low,2.0
3585,34.88,38.0,low,2.0
3586,34.92,38.0,low,2.0
3587,34.96,38.0,low,2.0
3588,35.0,38.0,low,2.0
3589,35.04,38.0,low,2.0
3590,35.08,38.0,low,2.0
3591,35.12,38.0,low,2.0
3592,35.16,38.0,low,2.0
3593,35.2,38.0,low,2.0
3594,35.24,38.0,low,2.0
3595,35.28,38.0,low,2.0
3596,35.32,38.0,low,2.0
3597,35.36,38.0,low,2.0
3598,35.4,38.0,low,2.0
3599,35.44,38.0,low,2.0
3600,35.48,38.0,low,2.0
3601,35.52,38.0,low,2.0
3602,35.56,38.0,low,2.0
3603,35.6,38.0,low,2.0
3604,35.64,38.0,low,2.0
3605,35.68,39.0,low,2.0
3606,35.72,39.0,low,2.0
3607,35.76,39.0,low,2.0
3608,35.8,39.0,low,2.0
3609,35.84,39.0,low,2.0
3610,35.88,39.0,low,2.0
3611,35.92,39.0,low,2.0
3612,35.96,39.0,low,2.0
3613,36.0,39.0,low,2.0
3614,36.04,39.0,low,2.0
3615,36.08,39.0,low,2.0
3616,36.12,39.0,low,2.0
3617,36.16,39.0,low,2.0
3618,36.2,39.0,low,2.0
3619,36.24,39.0,low,2.0
3620,36.28,39.0,low,2.0
3621,36.32,39.0,low,2.0
3622,36.36,39.0,low,2.0
3623,36.4,39.0,low,2.0
3624,36.44,39.0,low,2.0
3625,36.48,39.0,low,2.0
3626,36.52,39.0,low,2.0
3627,36.56,39.0,low,2.0
3628,36.6,39.0,low,2.0
3629,36.64,39.0,low,2.0
3630,36.68,39.0,low,2.0
3631,36.72,39.0,low,2.0
3632,36.76,40.0,low,2.0
3633,36.8,40.0,low,2.0
3634,36.84,40.0,low,2.0
3635,36.88,40.0,low,2.0
3636,36.92,40.0,low,2.0
3637,36.96,40.0,low,2.0
3638,37.0,40.0,low,2.0
3639,37.04,40.0,low,2.0
3640,37.08,40.0,low,2.0
3641,37.12,40.0,low,2.0
3642,37.16,40.0,low,2.0
3643,37.2,40.0,low,2.0
3644,37.24,40.0,low,2.0
3645,37.28,40.0,low,2.0
3646,37.32,40.0,low,2.0
3647,37.36,40.0,low,2.0
3648,37.4,40.0,low,2.0
3649,37.44,40.0,low,2.0
3650,37.48,40.0,low,2.0
3651,37.52,41.0,low,2.0
3652,37.56,41.0,low,2.0
3653,37.6,41.0,low,2.0
3654,37.64,41.0,low,2.0
3655,37.68,41.0,low,2.0
3656,37.72,41.0,low,2.0
3657,37.76,41.0,low,2.0
3658,37.8,41.0,low,2.0
3659,37.84,41.0,low,2.0
3660,37.88,41.0,low,2.0
3661,37.92,41.0,low,2.0
3662,37.96,41.0,low,2.0
3663,38.0,41.0,low,2.0
3664,38.04,41.0,low,2.0
3665,38.08,41.0,low,2.0
3666,38.12,41.0,low,2.0
3667,38.16,41.0,low,2.0
3668,38.2,41.0,low,2.0
3669,38.24,41.0,low,2.0
3670,38.28,41.0,low,2.0
3671,38.32,41.0,low,2.0
3672,38.36,41.0,low,2.0
3673,38.4,41.0,low,2.0
3674,38.44,41.0,low,2.0
3675,38.48,41.0,low,2.0
3676,38.52,41.0,low,2.0
3677,38.56,41.0,low,2.0
3678,38.6,41.0,low,2.0
3679,38.64,41.0,low,2.0
3680,38.68,41.0,low,2.0
3681,0.0,0.0,high,3.0
3682,0.04,0.0,high,3.0
3683,0.08,0.0,high,3.0
3684,0.12,0.0,high,3.0
3685,0.16,0.0,high,3.0
3686,0.2,0.0,high,3.0
3687,0.24,0.0,high,3.0
3688,0.28,0.0,high,3.0
3689,0.32,0.0,high,3.0
3690,0.36,0.0,high,3.0
3691,0.4,0.0,high,3.0
3692,0.44,0.0,high,3.0
3693,0.48,0.0,high,3.0
3694,0.52,0.0,high,3.0
3695,0.56,0.0,high,3.0
3696,0.6,0.0,high,3.0
3697,0.64,0.0,high,3.0
3698,0.68,1.0,high,3.0
3699,0.72,1.0,high,3.0
3700,0.76,1.0,high,3.0
3701,0.8,1.0,high,3.0
3702,0.84,1.0,high,3.0
3703,0.88,1.0,high,3.0
3704,0.92,1.0,high,3.0
3705,0.96,1.0,high,3.0
3706,1.0,1.0,high,3.0
3707,1.04,1.0,high,3.0
3708,1.08,1.0,high,3.0
3709,1.12,1.0,high,3.0
3710,1.16,1.0,high,3.0
3711,1.2,1.0,high,3.0
3712,1.24,1.0,high,3.0
3713,1.28,1.0,high,3.0
3714,1.32,1.0,high,3.0
3715,1.36,1.0,high,3.0
3716,1.4,1.0,high,3.0
3717,1.44,1.0,high,3.0
3718,1.48,2.0,high,3.0
3719,1.52,2.0,high,3.0
3720,1.56,2.0,high,3.0
3721,1.6,2.0,high,3.0
3722,1.64,2.0,high,3.0
3723,1.68,2.0,high,3.0
3724,1.72,2.0,high,3.0
3725,1.76,2.0,high,3.0
3726,1.8,2.0,high,3.0
3727,1.84,3.0,high,3.0
3728,1.88,3.0,high,3.0
3729,1.92,3.0,high,3.0
3730,1.96,4.0,high,3.0
3731,2.0,4.0,high,3.0
3732,2.04,4.0,high,3.0
3733,2.08,4.0,high,3.0
3734,2.12,4.0,high,3.0
3735,2.16,4.0,high,3.0
3736,2.2,4.0,high,3.0
3737,2.24,4.0,high,3.0
3738,2.28,4.0,high,3.0
3739,2.32,4.0,high,3.0
3740,2.36,4.0,high,3.0
3741,2.4,4.0,high,3.0
3742,2.44,4.0,high,3.0
3743,2.48,4.0,high,3.0
3744,2.52,4.0,high,3.0
3745,2.56,4.0,high,3.0
3746,2.6,4.0,high,3.0
3747,2.64,4.0,high,3.0
3748,2.68,4.0,high,3.0
3749,2.72,4.0,high,3.0
3750,2.76,4.0,high,3.0
3751,2.8,4.0,high,3.0
3752,2.84,5.0,high,3.0
3753,2.88,5.0,high,3.0
3754,2.92,5.0,high,3.0
3755,2.96,5.0,high,3.0
3756,3.0,5.0,high,3.0
3757,3.04,5.0,high,3.0
3758,3.08,5.0,high,3.0
3759,3.12,5.0,high,3.0
3760,3.16,5.0,high,3.0
3761,3.2,5.0,high,3.0
3762,3.24,5.0,high,3.0
3763,3.28,5.0,high,3.0
3764,3.32,5.0,high,3.0
3765,3.36,5.0,high,3.0
3766,3.4,5.0,high,3.0
3767,3.44,5.0,high,3.0
3768,3.48,5.0,high,3.0
3769,3.52,5.0,high,3.0
3770,3.56,5.0,high,3.0
3771,3.6,5.0,high,3.0
3772,3.64,5.0,high,3.0
3773,3.68,5.0,high,3.0
3774,3.72,5.0,high,3.0
3775,3.76,5.0,high,3.0
3776,3.8,6.0,high,3.0
3777,3.84,6.0,high,3.0
3778,3.88,6.0,high,3.0
3779,3.92,7.0,high,3.0
3780,3.96,7.0,high,3.0
3781,4.0,7.0,high,3.0
3782,4.04,7.0,high,3.0
3783,4.08,7.0,high,3.0
3784,4.12,8.0,high,3.0
3785,4.16,8.0,high,3.0
3786,4.2,8.0,high,3.0
3787,4.24,8.0,high,3.0
3788,4.28,8.0,high,3.0
3789,4.32,8.0,high,3.0
3790,4.36,8.0,high,3.0
3791,4.4,8.0,high,3.0
3792,4.44,8.0,high,3.0
3793,4.48,8.0,high,3.0
3794,4.52,8.0,high,3.0
3795,4.56,8.0,high,3.0
3796,4.6,8.0,high,3.0
3797,4.64,8.0,high,3.0
3798,4.68,8.0,high,3.0
3799,4.72,8.0,high,3.0
3800,4.76,8.0,high,3.0
3801,4.8,8.0,high,3.0
3802,4.84,8.0,high,3.0
3803,4.88,8.0,high,3.0
3804,4.92,8.0,high,3.0
3805,4.96,8.0,high,3.0
3806,5.0,8.0,high,3.0
3807,5.04,8.0,high,3.0
3808,5.08,8.0,high,3.0
3809,5.12,8.0,high,3.0
3810,5.16,8.0,high,3.0
3811,5.2,8.0,high,3.0
3812,5.24,8.0,high,3.0
3813,5.28,8.0,high,3.0
3814,5.32,8.0,high,3.0
3815,5.36,8.0,high,3.0
3816,5.4,8.0,high,3.0
3817,5.44,8.0,high,3.0
3818,5.48,8.0,high,3.0
3819,5.52,8.0,high,3.0
3820,5.56,8.0,high,3.0
3821,5.6,8.0,high,3.0
3822,5.64,8.0,high,3.0
3823,5.68,8.0,high,3.0
3824,5.72,9.0,high,3.0
3825,5.76,9.0,high,3.0
3826,5.8,9.0,high,3.0
3827,5.84,9.0,high,3.0
3828,5.88,9.0,high,3.0
3829,5.92,9.0,high,3.0
3830,5.96,9.0,high,3.0
3831,6.0,9.0,high,3.0
3832,6.04,9.0,high,3.0
3833,6.08,9.0,high,3.0
3834,6.12,9.0,high,3.0
3835,6.16,9.0,high,3.0
3836,6.2,9.0,high,3.0
3837,6.24,9.0,high,3.0
3838,6.28,9.0,high,3.0
3839,6.32,9.0,high,3.0
3840,6.36,9.0,high,3.0
3841,6.4,9.0,high,3.0
3842,6.44,9.0,high,3.0
3843,6.48,9.0,high,3.0
3844,6.52,9.0,high,3.0
3845,6.56,9.0,high,3.0
3846,6.6,9.0,high,3.0
3847,6.64,9.0,high,3.0
3848,6.68,9.0,high,3.0
3849,6.72,9.0,high,3.0
3850,6.76,9.0,high,3.0
3851,6.8,9.0,high,3.0
3852,6.84,9.0,high,3.0
3853,6.88,9.0,high,3.0
3854,6.92,9.0,high,3.0
3855,6.96,9.0,high,3.0
3856,7.0,9.0,high,3.0
3857,7.04,9.0,high,3.0
3858,7.08,9.0,high,3.0
3859,7.12,9.0,high,3.0
3860,7.16,9.0,high,3.0
3861,7.2,9.0,high,3.0
3862,7.24,9.0,high,3.0
3863,7.28,9.0,high,3.0
3864,7.32,9.0,high,3.0
3865,7.36,9.0,high,3.0
3866,7.4,9.0,high,3.0
3867,7.44,9.0,high,3.0
3868,7.48,9.0,high,3.0
3869,7.52,9.0,high,3.0
3870,7.56,9.0,high,3.0
3871,7.6,9.0,high,3.0
3872,7.64,10.0,high,3.0
3873,7.68,10.0,high,3.0
3874,7.72,10.0,high,3.0
3875,7.76,10.0,high,3.0
3876,7.8,10.0,high,3.0
3877,7.84,10.0,high,3.0
3878,7.88,10.0,high,3.0
3879,7.92,10.0,high,3.0
3880,7.96,10.0,high,3.0
3881,8.0,10.0,high,3.0
3882,8.04,10.0,high,3.0
3883,8.08,10.0,high,3.0
3884,8.12,10.0,high,3.0
3885,8.16,10.0,high,3.0
3886,8.2,10.0,high,3.0
3887,8.24,10.0,high,3.0
3888,8.28,10.0,high,3.0
3889,8.32,10.0,high,3.0
3890,8.36,10.0,high,3.0
3891,8.4,10.0,high,3.0
3892,8.44,10.0,high,3.0
3893,8.48,10.0,high,3.0
3894,8.52,10.0,high,3.0
3895,8.56,11.0,high,3.0
3896,8.6,11.0,high,3.0
3897,8.64,11.0,high,3.0
3898,8.68,11.0,high,3.0
3899,8.72,11.0,high,3.0
3900,8.76,11.0,high,3.0
3901,8.8,11.0,high,3.0
3902,8.84,11.0,high,3.0
3903,8.88,11.0,high,3.0
3904,8.92,11.0,high,3.0
3905,8.96,11.0,high,3.0
3906,9.0,11.0,high,3.0
3907,9.04,11.0,high,3.0
3908,9.08,12.0,high,3.0
3909,9.12,12.0,high,3.0
3910,9.16,12.0,high,3.0
3911,9.2,12.0,high,3.0
3912,9.24,12.0,high,3.0
3913,9.28,12.0,high,3.0
3914,9.32,12.0,high,3.0
3915,9.36,12.0,high,3.0
3916,9.4,12.0,high,3.0
3917,9.44,12.0,high,3.0
3918,9.48,12.0,high,3.0
3919,9.52,12.0,high,3.0
3920,9.56,12.0,high,3.0
3921,9.6,12.0,high,3.0
3922,9.64,12.0,high,3.0
3923,9.68,12.0,high,3.0
3924,9.72,12.0,high,3.0
3925,9.76,12.0,high,3.0
3926,9.8,12.0,high,3.0
3927,9.84,12.0,high,3.0
3928,9.88,12.0,high,3.0
3929,9.92,12.0,high,3.0
3930,9.96,12.0,high,3.0
3931,10.0,12.0,high,3.0
3932,10.04,12.0,high,3.0
3933,10.08,12.0,high,3.0
3934,10.12,12.0,high,3.0
3935,10.16,12.0,high,3.0
3936,10.2,12.0,high,3.0
3937,10.24,12.0,high,3.0
3938,10.28,12.0,high,3.0
3939,10.32,12.0,high,3.0
3940,10.36,12.0,high,3.0
3941,10.4,12.0,high,3.0
3942,10.44,12.0,high,3.0
3943,10.48,12.0,high,3.0
3944,10.52,12.0,high,3.0
3945,10.56,12.0,high,3.0
3946,10.6,12.0,high,3.0
3947,10.64,12.0,high,3.0
3948,10.68,12.0,high,3.0
3949,10.72,12.0,high,3.0
3950,10.76,12.0,high,3.0
3951,10.8,12.0,high,3.0
3952,10.84,12.0,high,3.0
3953,10.88,12.0,high,3.0
3954,10.92,13.0,high,3.0
3955,10.96,14.0,high,3.0
3956,11.0,14.0,high,3.0
3957,11.04,14.0,high,3.0
3958,11.08,14.0,high,3.0
3959,11.12,14.0,high,3.0
3960,11.16,14.0,high,3.0
3961,11.2,14.0,high,3.0
3962,11.24,14.0,high,3.0
3963,11.28,14.0,high,3.0
3964,11.32,14.0,high,3.0
3965,11.36,14.0,high,3.0
3966,11.4,14.0,high,3.0
3967,11.44,14.0,high,3.0
3968,11.48,15.0,high,3.0
3969,11.52,15.0,high,3.0
3970,11.56,15.0,high,3.0
3971,11.6,15.0,high,3.0
3972,11.64,15.0,high,3.0
3973,11.68,15.0,high,3.0
3974,11.72,15.0,high,3.0
3975,11.76,15.0,high,3.0
3976,11.8,15.0,high,3.0
3977,11.84,15.0,high,3.0
3978,11.88,15.0,high,3.0
3979,11.92,15.0,high,3.0
3980,11.96,15.0,high,3.0
3981,12.0,15.0,high,3.0
3982,12.04,15.0,high,3.0
3983,12.08,15.0,high,3.0
3984,12.12,15.0,high,3.0
3985,12.16,15.0,high,3.0
3986,12.2,15.0,high,3.0
3987,12.24,15.0,high,3.0
3988,12.28,15.0,high,3.0
3989,12.32,15.0,high,3.0
3990,12.36,15.0,high,3.0
3991,12.4,15.0,high,3.0
3992,12.44,15.0,high,3.0
3993,12.48,15.0,high,3.0
3994,12.52,15.0,high,3.0
3995,12.56,15.0,high,3.0
3996,12.6,15.0,high,3.0
3997,12.64,15.0,high,3.0
3998,12.68,15.0,high,3.0
3999,12.72,15.0,high,3.0
4000,12.76,16.0,high,3.0
4001,12.8,16.0,high,3.0
4002,12.84,16.0,high,3.0
4003,12.88,16.0,high,3.0
4004,12.92,16.0,high,3.0
4005,12.96,16.0,high,3.0
4006,13.0,16.0,high,3.0
4007,13.04,16.0,high,3.0
4008,13.08,16.0,high,3.0
4009,13.12,16.0,high,3.0
4010,13.16,16.0,high,3.0
4011,13.2,16.0,high,3.0
4012,13.24,16.0,high,3.0
4013,13.28,16.0,high,3.0
4014,13.32,16.0,high,3.0
4015,13.36,16.0,high,3.0
4016,13.4,16.0,high,3.0
4017,13.44,16.0,high,3.0
4018,13.48,16.0,high,3.0
4019,13.52,16.0,high,3.0
4020,13.56,16.0,high,3.0
4021,13.6,16.0,high,3.0
4022,13.64,16.0,high,3.0
4023,13.68,16.0,high,3.0
4024,13.72,17.0,high,3.0
4025,13.76,17.0,high,3.0
4026,13.8,17.0,high,3.0
4027,13.84,17.0,high,3.0
4028,13.88,17.0,high,3.0
4029,13.92,17.0,high,3.0
4030,13.96,17.0,high,3.0
4031,14.0,17.0,high,3.0
4032,14.04,17.0,high,3.0
4033,14.08,17.0,high,3.0
4034,14.12,17.0,high,3.0
4035,14.16,17.0,high,3.0
4036,14.2,17.0,high,3.0
4037,14.24,17.0,high,3.0
4038,14.28,17.0,high,3.0
4039,14.32,17.0,high,3.0
4040,14.36,17.0,high,3.0
4041,14.4,17.0,high,3.0
4042,14.44,17.0,high,3.0
4043,14.48,17.0,high,3.0
4044,14.52,17.0,high,3.0
4045,14.56,17.0,high,3.0
4046,14.6,17.0,high,3.0
4047,14.64,17.0,high,3.0
4048,14.68,17.0,high,3.0
4049,14.72,17.0,high,3.0
4050,14.76,17.0,high,3.0
4051,14.8,17.0,high,3.0
4052,14.84,17.0,high,3.0
4053,14.88,17.0,high,3.0
4054,14.92,17.0,high,3.0
4055,14.96,17.0,high,3.0
4056,15.0,17.0,high,3.0
4057,15.04,17.0,high,3.0
4058,15.08,17.0,high,3.0
4059,15.12,17.0,high,3.0
4060,15.16,17.0,high,3.0
4061,15.2,17.0,high,3.0
4062,15.24,17.0,high,3.0
4063,15.28,17.0,high,3.0
4064,15.32,17.0,high,3.0
4065,15.36,17.0,high,3.0
4066,15.4,17.0,high,3.0
4067,15.44,17.0,high,3.0
4068,15.48,17.0,high,3.0
4069,15.52,17.0,high,3.0
4070,15.56,17.0,high,3.0
4071,15.6,17.0,high,3.0
4072,15.64,17.0,high,3.0
4073,15.68,17.0,high,3.0
4074,15.72,17.0,high,3.0
4075,15.76,17.0,high,3.0
4076,15.8,17.0,high,3.0
4077,15.84,17.0,high,3.0
4078,15.88,17.0,high,3.0
4079,15.92,17.0,high,3.0
4080,15.96,17.0,high,3.0
4081,16.0,17.0,high,3.0
4082,16.04,18.0,high,3.0
4083,16.08,18.0,high,3.0
4084,16.12,18.0,high,3.0
4085,16.16,18.0,high,3.0
4086,16.2,18.0,high,3.0
4087,16.24,18.0,high,3.0
4088,16.28,18.0,high,3.0
4089,16.32,18.0,high,3.0
4090,16.36,18.0,high,3.0
4091,16.4,18.0,high,3.0
4092,16.44,18.0,high,3.0
4093,16.48,19.0,high,3.0
4094,16.52,19.0,high,3.0
4095,16.56,19.0,high,3.0
4096,16.6,19.0,high,3.0
4097,16.64,19.0,high,3.0
4098,16.68,19.0,high,3.0
4099,16.72,19.0,high,3.0
4100,16.76,19.0,high,3.0
4101,16.8,19.0,high,3.0
4102,16.84,19.0,high,3.0
4103,16.88,19.0,high,3.0
4104,16.92,19.0,high,3.0
4105,16.96,19.0,high,3.0
4106,17.0,19.0,high,3.0
4107,17.04,19.0,high,3.0
4108,17.08,19.0,high,3.0
4109,17.12,19.0,high,3.0
4110,17.16,19.0,high,3.0
4111,17.2,19.0,high,3.0
4112,17.24,19.0,high,3.0
4113,17.28,19.0,high,3.0
4114,17.32,19.0,high,3.0
4115,17.36,19.0,high,3.0
4116,17.4,19.0,high,3.0
4117,17.44,19.0,high,3.0
4118,17.48,19.0,high,3.0
4119,17.52,19.0,high,3.0
4120,17.56,19.0,high,3.0
4121,17.6,19.0,high,3.0
4122,17.64,19.0,high,3.0
4123,17.68,19.0,high,3.0
4124,17.72,19.0,high,3.0
4125,17.76,19.0,high,3.0
4126,17.8,19.0,high,3.0
4127,17.84,19.0,high,3.0
4128,17.88,19.0,high,3.0
4129,17.92,19.0,high,3.0
4130,17.96,19.0,high,3.0
4131,18.0,19.0,high,3.0
4132,18.04,19.0,high,3.0
4133,18.08,19.0,high,3.0
4134,18.12,19.0,high,3.0
4135,18.16,19.0,high,3.0
4136,18.2,19.0,high,3.0
4137,18.24,20.0,high,3.0
4138,18.28,20.0,high,3.0
4139,18.32,20.0,high,3.0
4140,18.36,20.0,high,3.0
4141,18.4,20.0,high,3.0
4142,18.44,20.0,high,3.0
4143,18.48,20.0,high,3.0
4144,18.52,20.0,high,3.0
4145,18.56,20.0,high,3.0
4146,18.6,20.0,high,3.0
4147,18.64,20.0,high,3.0
4148,18.68,20.0,high,3.0
4149,18.72,20.0,high,3.0
4150,18.76,20.0,high,3.0
4151,18.8,20.0,high,3.0
4152,18.84,20.0,high,3.0
4153,18.88,20.0,high,3.0
4154,18.92,20.0,high,3.0
4155,18.96,20.0,high,3.0
4156,19.0,20.0,high,3.0
4157,19.04,20.0,high,3.0
4158,19.08,20.0,high,3.0
4159,19.12,20.0,high,3.0
4160,19.16,20.0,high,3.0
4161,19.2,20.0,high,3.0
4162,19.24,20.0,high,3.0
4163,19.28,20.0,high,3.0
4164,19.32,20.0,high,3.0
4165,19.36,20.0,high,3.0
4166,19.4,20.0,high,3.0
4167,19.44,20.0,high,3.0
4168,19.48,20.0,high,3.0
4169,19.52,20.0,high,3.0
4170,19.56,20.0,high,3.0
4171,19.6,20.0,high,3.0
4172,19.64,20.0,high,3.0
4173,19.68,20.0,high,3.0
4174,19.72,20.0,high,3.0
4175,19.76,20.0,high,3.0
4176,19.8,20.0,high,3.0
4177,19.84,20.0,high,3.0
4178,19.88,20.0,high,3.0
4179,19.92,20.0,high,3.0
4180,19.96,20.0,high,3.0
4181,20.0,20.0,high,3.0
4182,20.04,20.0,high,3.0
4183,20.08,20.0,high,3.0
4184,20.12,20.0,high,3.0
4185,20.16,20.0,high,3.0
4186,20.2,20.0,high,3.0
4187,20.24,20.0,high,3.0
4188,20.28,20.0,high,3.0
4189,20.32,20.0,high,3.0
4190,20.36,20.0,high,3.0
4191,20.4,20.0,high,3.0
4192,20.44,20.0,high,3.0
4193,20.48,20.0,high,3.0
4194,20.52,20.0,high,3.0
4195,20.56,20.0,high,3.0
4196,20.6,20.0,high,3.0
4197,20.64,20.0,high,3.0
4198,20.68,20.0,high,3.0
4199,20.72,20.0,high,3.0
4200,20.76,20.0,high,3.0
4201,20.8,20.0,high,3.0
4202,20.84,20.0,high,3.0
4203,20.88,20.0,high,3.0
4204,20.92,20.0,high,3.0
4205,20.96,20.0,high,3.0
4206,21.0,20.0,high,3.0
4207,21.04,20.0,high,3.0
4208,21.08,20.0,high,3.0
4209,21.12,20.0,high,3.0
4210,21.16,20.0,high,3.0
4211,21.2,20.0,high,3.0
4212,21.24,20.0,high,3.0
4213,21.28,20.0,high,3.0
4214,21.32,21.0,high,3.0
4215,21.36,21.0,high,3.0
4216,21.4,21.0,high,3.0
4217,21.44,22.0,high,3.0
4218,21.48,22.0,high,3.0
4219,21.52,22.0,high,3.0
4220,21.56,22.0,high,3.0
4221,21.6,22.0,high,3.0
4222,21.64,22.0,high,3.0
4223,21.68,22.0,high,3.0
4224,21.72,22.0,high,3.0
4225,21.76,22.0,high,3.0
4226,21.8,22.0,high,3.0
4227,21.84,22.0,high,3.0
4228,21.88,22.0,high,3.0
4229,21.92,22.0,high,3.0
4230,21.96,22.0,high,3.0
4231,22.0,22.0,high,3.0
4232,22.04,22.0,high,3.0
4233,22.08,22.0,high,3.0
4234,22.12,22.0,high,3.0
4235,22.16,22.0,high,3.0
4236,22.2,22.0,high,3.0
4237,22.24,22.0,high,3.0
4238,22.28,22.0,high,3.0
4239,22.32,22.0,high,3.0
4240,22.36,22.0,high,3.0
4241,22.4,22.0,high,3.0
4242,22.44,22.0,high,3.0
4243,22.48,22.0,high,3.0
4244,22.52,22.0,high,3.0
4245,22.56,22.0,high,3.0
4246,22.6,22.0,high,3.0
4247,22.64,22.0,high,3.0
4248,22.68,22.0,high,3.0
4249,22.72,22.0,high,3.0
4250,22.76,22.0,high,3.0
4251,22.8,22.0,high,3.0
4252,22.84,22.0,high,3.0
4253,22.88,22.0,high,3.0
4254,22.92,22.0,high,3.0
4255,22.96,22.0,high,3.0
4256,23.0,22.0,high,3.0
4257,23.04,22.0,high,3.0
4258,23.08,22.0,high,3.0
4259,23.12,22.0,high,3.0
4260,23.16,22.0,high,3.0
4261,23.2,22.0,high,3.0
4262,23.24,22.0,high,3.0
4263,23.28,22.0,high,3.0
4264,23.32,22.0,high,3.0
4265,23.36,22.0,high,3.0
4266,23.4,22.0,high,3.0
4267,23.44,22.0,high,3.0
4268,23.48,22.0,high,3.0
4269,23.52,22.0,high,3.0
4270,23.56,22.0,high,3.0
4271,23.6,22.0,high,3.0
4272,23.64,22.0,high,3.0
4273,23.68,22.0,high,3.0
4274,23.72,22.0,high,3.0
4275,23.76,22.0,high,3.0
4276,23.8,22.0,high,3.0
4277,23.84,22.0,high,3.0
4278,23.88,22.0,high,3.0
4279,23.92,22.0,high,3.0
4280,23.96,22.0,high,3.0
4281,24.0,22.0,high,3.0
4282,24.04,22.0,high,3.0
4283,24.08,22.0,high,3.0
4284,24.12,22.0,high,3.0
4285,24.16,22.0,high,3.0
4286,24.2,22.0,high,3.0
4287,24.24,22.0,high,3.0
4288,24.28,22.0,high,3.0
4289,24.32,22.0,high,3.0
4290,24.36,22.0,high,3.0
4291,24.4,22.0,high,3.0
4292,24.44,22.0,high,3.0
4293,24.48,22.0,high,3.0
4294,24.52,22.0,high,3.0
4295,24.56,22.0,high,3.0
4296,24.6,22.0,high,3.0
4297,24.64,22.0,high,3.0
4298,24.68,22.0,high,3.0
4299,24.72,22.0,high,3.0
4300,24.76,22.0,high,3.0
4301,24.8,22.0,high,3.0
4302,24.84,22.0,high,3.0
4303,24.88,22.0,high,3.0
4304,24.92,22.0,high,3.0
4305,24.96,22.0,high,3.0
4306,25.0,22.0,high,3.0
4307,25.04,22.0,high,3.0
4308,25.08,22.0,high,3.0
4309,25.12,22.0,high,3.0
4310,25.16,22.0,high,3.0
4311,25.2,22.0,high,3.0
4312,25.24,22.0,high,3.0
4313,25.28,22.0,high,3.0
4314,25.32,22.0,high,3.0
4315,25.36,23.0,high,3.0
4316,25.4,23.0,high,3.0
4317,25.44,23.0,high,3.0
4318,25.48,23.0,high,3.0
4319,25.52,24.0,high,3.0
4320,25.56,24.0,high,3.0
4321,25.6,24.0,high,3.0
4322,25.64,24.0,high,3.0
4323,25.68,24.0,high,3.0
4324,25.72,24.0,high,3.0
4325,25.76,24.0,high,3.0
4326,25.8,24.0,high,3.0
4327,25.84,24.0,high,3.0
4328,25.88,24.0,high,3.0
4329,25.92,24.0,high,3.0
4330,25.96,24.0,high,3.0
4331,26.0,24.0,high,3.0
4332,26.04,24.0,high,3.0
4333,26.08,24.0,high,3.0
4334,26.12,24.0,high,3.0
4335,26.16,24.0,high,3.0
4336,26.2,24.0,high,3.0
4337,26.24,24.0,high,3.0
4338,26.28,24.0,high,3.0
4339,26.32,24.0,high,3.0
4340,26.36,24.0,high,3.0
4341,26.4,24.0,high,3.0
4342,26.44,24.0,high,3.0
4343,26.48,24.0,high,3.0
4344,26.52,24.0,high,3.0
4345,26.56,24.0,high,3.0
4346,26.6,24.0,high,3.0
4347,26.64,24.0,high,3.0
4348,26.68,24.0,high,3.0
4349,26.72,24.0,high,3.0
4350,26.76,24.0,high,3.0
4351,26.8,24.0,high,3.0
